type,id,attributes.adjusted_odds,attributes.board_time,attributes.custom_image,attributes.description,attributes.discount_percentage,attributes.end_time,attributes.flash_sale_line_score,attributes.game_id,attributes.is_promo,attributes.line_score,attributes.odds_type,attributes.projection_type,attributes.rank,attributes.refundable,attributes.start_time,attributes.stat_type,attributes.status,attributes.tv_channel,attributes.updated_at,relationships.duration.data,relationships.league.data.type,relationships.league.data.id,relationships.new_player.data.type,relationships.new_player.data.id,relationships.projection_type.data.type,relationships.projection_type.data.id,relationships.stat_type.data.type,relationships.stat_type.data.id,attributes.hr_20,attributes.today,relationships.duration.data.type,relationships.duration.data.id
projection,2740384,,2024-07-12T17:18:00-04:00,,Regional Finals (NA),,,,,False,9.5,standard,Single Stat,6,True,2024-07-14T18:00:00-04:00,MAPS 1-3 Kills (Combo),pre_game,https://www.twitch.tv/playapex,2024-07-12T21:25:23-04:00,,league,268,new_player,198356,projection_type,2,stat_type,542,True,True,,
projection,2748974,,2023-12-05T19:50:00-05:00,,Hyder Amil,,,,,False,40.5,standard,Single Stat,6,True,2024-07-20T18:10:00-04:00,Significant Strikes,pre_game,,2024-07-14T13:27:29-04:00,,league,12,new_player,95750,projection_type,2,stat_type,51,,,,
projection,2749067,,2024-07-14T15:35:09-04:00,,ION MAPS 1-2,,,,GZION45488.125,False,8.5,standard,Single Stat,6,True,2024-07-15T03:00:00-04:00,MAPS 1-2 Kills,pre_game,,2024-07-14T15:49:17-04:00,,league,121,new_player,95328,projection_type,2,stat_type,330,True,True,duration,723
projection,2115043,,2024-03-12T12:40:00-04:00,,BAL,,,,86453210,False,3299.5,standard,Single Stat,6,True,2024-09-05T20:00:00-04:00,Pass Yards,pre_game,,2024-06-20T15:56:48-04:00,,league,163,new_player,39285,projection_type,2,stat_type,16,,,,
projection,2748966,,2023-12-05T19:50:00-05:00,,Hyder Amil,,,,,False,12.5,standard,Single Stat,6,True,2024-07-20T18:10:00-04:00,Fight Time (Mins),pre_game,,2024-07-14T13:26:20-04:00,,league,12,new_player,95750,projection_type,2,stat_type,43,,,,
projection,2536763,,2024-01-05T19:00:00-05:00,,NYJ,,,,,False,999.5,standard,Single Stat,6,True,2024-09-05T20:00:00-04:00,Rush Yards,pre_game,,2024-06-24T15:06:14-04:00,,league,163,new_player,64213,projection_type,2,stat_type,15,,,,
projection,2673152,,2024-06-01T20:00:00-04:00,,2024-2025 Season,,,,NBASZN01,False,27.2,standard,Single Stat,6,True,2024-10-22T20:00:00-04:00,Points Per Game AVG,pre_game,,2024-07-02T12:27:08-04:00,,league,173,new_player,79578,projection_type,2,stat_type,393,,,,
projection,2115029,,2024-03-12T12:40:00-04:00,,DET,,,,584768531,False,27.5,standard,Single Stat,6,True,2024-09-05T20:00:00-04:00,Pass TDs,pre_game,,2024-03-12T13:55:48-04:00,,league,163,new_player,39115,projection_type,2,stat_type,44,,,,
projection,2115060,,2024-03-12T12:40:00-04:00,,PHI,,,,kjcxdlfs,False,1275.5,standard,Single Stat,6,True,2024-09-05T20:00:00-04:00,Receiving Yards,pre_game,,2024-05-28T16:19:37-04:00,,league,163,new_player,64215,projection_type,2,stat_type,17,,,,
projection,2115035,,2024-03-12T12:40:00-04:00,,HOU,,,,n23j468hg4,False,27.5,standard,Single Stat,7,True,2024-09-05T20:00:00-04:00,Pass TDs,pre_game,,2024-05-28T16:12:26-04:00,,league,163,new_player,140378,projection_type,2,stat_type,44,,,,
projection,2673153,,2024-06-01T20:00:00-04:00,,2024-2025 Season,,,,NBASZN01,False,31.9,standard,Single Stat,7,True,2024-10-22T20:00:00-04:00,Points Per Game AVG,pre_game,,2024-07-01T15:14:24-04:00,,league,173,new_player,53226,projection_type,2,stat_type,393,,,,
projection,2536778,,2024-03-12T12:40:00-04:00,,KC,,,,,False,7.5,standard,Single Stat,7,True,2024-09-05T20:00:00-04:00,Rush TDs,pre_game,,2024-05-29T16:09:29-04:00,,league,163,new_player,142674,projection_type,2,stat_type,46,,,,
projection,2748975,,2023-12-05T19:50:00-05:00,,Bruno Silva,,,,,False,51.5,standard,Single Stat,7,True,2024-07-20T18:10:00-04:00,Significant Strikes,pre_game,,2024-07-14T13:27:29-04:00,,league,12,new_player,56273,projection_type,2,stat_type,51,,,,
projection,2115061,,2024-03-12T12:40:00-04:00,,DET,,,,rewgerdhtrde,False,1249.5,standard,Single Stat,7,True,2024-09-05T20:00:00-04:00,Receiving Yards,pre_game,,2024-06-17T13:15:26-04:00,,league,163,new_player,69249,projection_type,2,stat_type,17,,,,
projection,2115041,,2024-03-12T12:40:00-04:00,,PHI,,,,kjcxdlfs,False,3599.5,standard,Single Stat,7,True,2024-09-05T20:00:00-04:00,Pass Yards,pre_game,,2024-05-28T16:09:53-04:00,,league,163,new_player,38670,projection_type,2,stat_type,16,,,,
projection,2749068,,2024-07-14T15:35:09-04:00,,ION MAPS 1-2,,,,GZION45488.125,False,13.0,standard,Single Stat,7,True,2024-07-15T03:00:00-04:00,MAPS 1-2 Kills,pre_game,,2024-07-14T15:46:09-04:00,,league,121,new_player,95315,projection_type,2,stat_type,330,True,True,duration,723
projection,2748987,,2023-12-05T19:50:00-05:00,,Bruno Silva,,,,,False,73.5,standard,Fantasy Score,7,True,2024-07-20T18:10:00-04:00,Fantasy Score,pre_game,,2024-07-14T14:02:15-04:00,,league,12,new_player,56273,projection_type,1,stat_type,14,,,,
projection,2740385,,2024-07-12T17:18:00-04:00,,Regional Finals (NA),,,,,False,8.0,standard,Single Stat,7,True,2024-07-14T18:00:00-04:00,MAPS 1-3 Kills (Combo),pre_game,https://www.twitch.tv/playapex,2024-07-12T21:25:24-04:00,,league,268,new_player,190316,projection_type,2,stat_type,542,True,True,,
projection,2748994,,2023-12-05T19:50:00-05:00,,Bruno Silva,,,,,False,2.5,standard,Single Stat,7,True,2024-07-20T18:10:00-04:00,Takedowns,pre_game,,2024-07-14T13:12:57-04:00,,league,12,new_player,56273,projection_type,2,stat_type,52,,,,
projection,2115049,,2024-03-12T12:40:00-04:00,,PHI,,,,kjcxdlfsdfcx,False,8.5,standard,Single Stat,7,True,2024-09-05T20:00:00-04:00,Rec TDs,pre_game,,2024-06-17T13:09:49-04:00,,league,163,new_player,64215,projection_type,2,stat_type,47,,,,
projection,2536616,,2024-03-12T12:40:00-04:00,,CIN,,,,resdgredh,False,27.5,standard,Single Stat,7,True,2024-09-05T20:00:00-04:00,Pass TDs,pre_game,,2024-05-29T15:10:08-04:00,,league,163,new_player,38719,projection_type,2,stat_type,44,,,,
projection,2536601,,2024-03-12T12:40:00-04:00,,CIN,,,,asgaerdgd,False,4000.5,standard,Single Stat,7,True,2024-09-05T20:00:00-04:00,Pass Yards,pre_game,,2024-06-25T13:02:23-04:00,,league,163,new_player,38719,projection_type,2,stat_type,16,,,,
projection,2731647,,2024-07-01T14:32:00-04:00,,CHI,,,,TJEdwardsTackles2024,False,150.5,standard,Single Stat,7,True,2024-09-05T20:00:00-04:00,Tackles+Ast,pre_game,T.J. Edwards,2024-07-12T06:28:03-04:00,,league,163,new_player,147680,projection_type,2,stat_type,67,,,,
projection,2115026,,2024-03-12T12:40:00-04:00,,TB,,,,w89fe6s4d5c2wefsd,False,23.5,standard,Single Stat,8,True,2024-09-05T20:00:00-04:00,Pass TDs,pre_game,,2024-06-17T13:17:35-04:00,,league,163,new_player,39278,projection_type,2,stat_type,44,,,,
projection,2731648,,2024-07-01T14:33:00-04:00,,PIT,,,,PatrickQueenTackles2024,False,125.5,standard,Single Stat,8,True,2024-09-05T20:00:00-04:00,Tackles+Ast,pre_game,Patrick Queen,2024-07-12T02:44:24-04:00,,league,163,new_player,147102,projection_type,2,stat_type,67,,,,
projection,2127334,,2024-01-01T19:00:00-05:00,,HOU,,,,yhjfdgsedf,False,10.75,standard,Single Stat,8,True,2024-09-05T20:00:00-04:00,Sacks,pre_game,,2024-03-14T16:52:40-04:00,,league,163,new_player,69465,projection_type,2,stat_type,77,,,,
projection,2673178,,2024-06-01T20:00:00-04:00,,2024-2025 Season,,,,NBASZN01,False,3.3,standard,Single Stat,8,True,2024-10-22T20:00:00-04:00,3PT Made Per Game AVG,pre_game,,2024-06-26T14:14:58-04:00,,league,173,new_player,162347,projection_type,2,stat_type,396,,,,
projection,2353299,,2024-03-12T12:40:00-04:00,,WAS,,,,vkldjxjflsejs,False,3075.5,standard,Single Stat,8,True,2024-09-05T20:30:00-04:00,Pass Yards,pre_game,,2024-06-17T13:06:36-04:00,,league,163,new_player,195502,projection_type,2,stat_type,16,,,,
projection,2749069,,2024-07-14T15:35:09-04:00,,ION MAPS 1-2,,,,GZION45488.125,False,13.0,standard,Single Stat,8,True,2024-07-15T03:00:00-04:00,MAPS 1-2 Kills,pre_game,,2024-07-14T15:37:11-04:00,,league,121,new_player,95334,projection_type,2,stat_type,330,True,True,duration,723
projection,2673164,,2024-06-01T20:00:00-04:00,,2024-2025 Season,,,,NBASZN01,False,11.8,standard,Single Stat,8,True,2024-10-22T20:00:00-04:00,Rebounds Per Game AVG,pre_game,,2024-07-02T19:01:15-04:00,,league,173,new_player,143530,projection_type,2,stat_type,394,,,,
projection,2740386,,2024-07-12T17:18:00-04:00,,Regional Finals (NA),,,,,False,8.0,standard,Single Stat,8,True,2024-07-14T18:00:00-04:00,MAPS 1-3 Kills (Combo),pre_game,https://www.twitch.tv/playapex,2024-07-12T21:25:26-04:00,,league,268,new_player,199645,projection_type,2,stat_type,542,True,True,,
projection,2115030,,2024-03-12T12:40:00-04:00,,PHI,,,,kjcxdlfsdfcx,False,22.5,standard,Single Stat,8,True,2024-09-05T20:00:00-04:00,Pass TDs,pre_game,,2024-06-17T13:08:34-04:00,,league,163,new_player,38670,projection_type,2,stat_type,44,,,,
projection,2673154,,2024-06-01T20:00:00-04:00,,2024-2025 Season,,,,NBASZN01,False,23.7,standard,Single Stat,8,True,2024-10-22T20:00:00-04:00,Points Per Game AVG,pre_game,,2024-07-10T13:15:15-04:00,,league,173,new_player,143530,projection_type,2,stat_type,393,,,,
projection,2673171,,2024-06-01T20:00:00-04:00,,2024-2025 Season,,,,NBASZN01,False,7.0,standard,Single Stat,8,True,2024-10-22T20:00:00-04:00,Assists Per Game AVG,pre_game,,2024-07-08T13:48:07-04:00,,league,173,new_player,79557,projection_type,2,stat_type,395,,,,
projection,2536745,,2024-01-05T19:00:00-05:00,,SEA,,,,,False,925.5,standard,Single Stat,8,True,2024-09-05T20:00:00-04:00,Rush Yards,pre_game,,2024-05-29T18:02:53-04:00,,league,163,new_player,64214,projection_type,2,stat_type,15,,,,
projection,2748976,,2023-12-05T19:50:00-05:00,,Dooho Choi,,,,,False,79.5,standard,Single Stat,8,True,2024-07-20T18:10:00-04:00,Significant Strikes,pre_game,,2024-07-14T13:02:37-04:00,,league,12,new_player,39481,projection_type,2,stat_type,51,,,,
projection,2536633,,2024-03-12T12:40:00-04:00,,LAR,,,,trgfrtj,False,1125.5,standard,Single Stat,8,True,2024-09-05T20:00:00-04:00,Receiving Yards,pre_game,,2024-06-17T13:25:33-04:00,,league,163,new_player,198269,projection_type,2,stat_type,17,,,,
projection,2353314,,2024-03-12T12:40:00-04:00,,WAS,,,,645312sd1,False,17.5,standard,Single Stat,8,True,2024-09-05T20:30:00-04:00,Pass TDs,pre_game,,2024-06-17T13:07:51-04:00,,league,163,new_player,195502,projection_type,2,stat_type,44,,,,
projection,2748988,,2023-12-05T19:50:00-05:00,,Dooho Choi,,,,,False,91.5,standard,Fantasy Score,8,True,2024-07-20T18:10:00-04:00,Fantasy Score,pre_game,,2024-07-14T12:52:46-04:00,,league,12,new_player,39481,projection_type,1,stat_type,14,,,,
projection,2536772,,2024-03-12T12:40:00-04:00,,SEA,,,,,False,8.5,standard,Single Stat,9,True,2024-09-05T20:00:00-04:00,Rush TDs,pre_game,,2024-05-29T23:42:51-04:00,,league,163,new_player,64214,projection_type,2,stat_type,46,,,,
projection,2115032,,2024-03-12T12:40:00-04:00,,BAL,,,,53ff321bvc,False,22.5,standard,Single Stat,9,True,2024-09-05T20:00:00-04:00,Pass TDs,pre_game,,2024-05-28T16:12:26-04:00,,league,163,new_player,39285,projection_type,2,stat_type,44,,,,
projection,2115039,,2024-03-12T12:40:00-04:00,,ATL,,,,r8t21csd,False,3999.5,standard,Single Stat,9,True,2024-09-05T20:00:00-04:00,Pass Yards,pre_game,,2024-05-29T11:03:14-04:00,,league,163,new_player,39139,projection_type,2,stat_type,16,,,,
projection,2536607,,2024-03-12T12:40:00-04:00,,MIA,,,,dfb531vc2,False,4050.5,standard,Single Stat,9,True,2024-09-05T20:00:00-04:00,Pass Yards,pre_game,,2024-06-26T10:09:15-04:00,,league,163,new_player,38684,projection_type,2,stat_type,16,,,,
projection,2748989,,2023-12-05T19:50:00-05:00,,Kurt Holobaugh,,,,,False,84.5,standard,Fantasy Score,9,True,2024-07-20T18:10:00-04:00,Fantasy Score,pre_game,,2024-07-14T13:01:03-04:00,,league,12,new_player,161233,projection_type,1,stat_type,14,,,,
projection,2748967,,2023-12-05T19:50:00-05:00,,Kurt Holobaugh,,,,,False,12.5,standard,Single Stat,9,True,2024-07-20T18:10:00-04:00,Fight Time (Mins),pre_game,,2024-07-14T13:26:20-04:00,,league,12,new_player,161233,projection_type,2,stat_type,43,,,,
projection,2748977,,2023-12-05T19:50:00-05:00,,Kurt Holobaugh,,,,,False,50.5,standard,Single Stat,9,True,2024-07-20T18:10:00-04:00,Significant Strikes,pre_game,,2024-07-14T13:01:36-04:00,,league,12,new_player,161233,projection_type,2,stat_type,51,,,,
projection,2536612,,2024-03-12T12:40:00-04:00,,SF,,,,wergverah,False,3899.5,standard,Single Stat,9,True,2024-09-05T20:00:00-04:00,Pass Yards,pre_game,,2024-05-29T16:31:37-04:00,,league,163,new_player,151618,projection_type,2,stat_type,16,,,,
projection,2749022,,2024-07-14T15:35:09-04:00,,IG MAPS 1-2,,,,IGOMG45488.2083333333,False,6.0,standard,Single Stat,9,True,2024-07-15T05:00:00-04:00,MAPS 1-2 Kills,pre_game,,2024-07-14T15:38:38-04:00,,league,121,new_player,94413,projection_type,2,stat_type,330,True,True,duration,723
projection,2731649,,2024-07-01T14:33:00-04:00,,NYJ,,,,QuincyWilliamsTackles2024,False,125.5,standard,Single Stat,9,True,2024-09-05T20:00:00-04:00,Tackles+Ast,pre_game,Quincy Williams,2024-07-10T18:52:28-04:00,,league,163,new_player,202055,projection_type,2,stat_type,67,,,,
projection,2536625,,2024-03-12T12:40:00-04:00,,SF,,,,eragreju,False,27.5,standard,Single Stat,9,True,2024-09-05T20:00:00-04:00,Pass TDs,pre_game,,2024-05-29T20:05:05-04:00,,league,163,new_player,151618,projection_type,2,stat_type,44,,,,
projection,2740387,,2024-07-12T17:18:00-04:00,,Regional Finals (NA),,,,,False,8.5,standard,Single Stat,9,True,2024-07-14T18:00:00-04:00,MAPS 1-3 Kills (Combo),pre_game,https://www.twitch.tv/playapex,2024-07-12T21:25:27-04:00,,league,268,new_player,198358,projection_type,2,stat_type,542,True,True,,
projection,2536751,,2024-01-05T19:00:00-05:00,,KC,,,,,False,899.5,standard,Single Stat,9,True,2024-09-05T20:00:00-04:00,Rush Yards,pre_game,,2024-05-29T17:58:33-04:00,,league,163,new_player,142674,projection_type,2,stat_type,15,,,,
projection,2673172,,2024-06-01T20:00:00-04:00,,2024-2025 Season,,,,NBASZN01,False,6.7,standard,Single Stat,10,True,2024-10-22T20:00:00-04:00,Assists Per Game AVG,pre_game,,2024-06-26T14:18:03-04:00,,league,173,new_player,162354,projection_type,2,stat_type,395,,,,
projection,2731650,,2024-07-01T14:33:00-04:00,,CIN,,,,LoganWilsonTackles2024,False,120.5,standard,Single Stat,10,True,2024-09-05T20:00:00-04:00,Tackles+Ast,pre_game,Logan Wilson,2024-07-10T18:59:14-04:00,,league,163,new_player,69500,projection_type,2,stat_type,67,,,,
projection,2749032,,2024-07-14T15:35:09-04:00,,IG MAPS 1-2,,,,IGOMG45488.2083333333,False,12.5,standard,Single Stat,10,True,2024-07-15T05:00:00-04:00,MAPS 1-2 Assists,pre_game,,2024-07-14T16:05:26-04:00,,league,121,new_player,94413,projection_type,2,stat_type,747,True,True,duration,723
projection,2536781,,2024-03-12T12:40:00-04:00,,BAL,,,,hfdxs6v5ds1b,False,4.5,standard,Single Stat,10,True,2024-09-05T20:00:00-04:00,Rush TDs,pre_game,,2024-06-17T13:02:34-04:00,,league,163,new_player,39285,projection_type,2,stat_type,46,,,,
projection,2748968,,2023-12-05T19:50:00-05:00,,Choi Seung-woo,,,,,False,5.5,standard,Single Stat,10,True,2024-07-20T18:10:00-04:00,Fight Time (Mins),pre_game,,2024-07-14T13:01:36-04:00,,league,12,new_player,54057,projection_type,2,stat_type,43,,,,
projection,2121689,,2024-03-12T12:40:00-04:00,,SF,,,,dhgf654fas,False,5.0,standard,Single Stat,10,True,2024-09-05T20:00:00-04:00,Rec TDs,pre_game,,2024-05-29T14:59:52-04:00,,league,163,new_player,142601,projection_type,2,stat_type,47,,,,
projection,2748978,,2023-12-05T19:50:00-05:00,,Choi Seung-woo,,,,,False,25.5,standard,Single Stat,10,True,2024-07-20T18:10:00-04:00,Significant Strikes,pre_game,,2024-07-14T13:27:29-04:00,,league,12,new_player,54057,projection_type,2,stat_type,51,,,,
projection,2536640,,2024-03-12T12:40:00-04:00,,NYJ,,,,yftgjghfdj,False,1125.5,standard,Single Stat,10,True,2024-09-05T20:00:00-04:00,Receiving Yards,pre_game,,2024-06-17T12:54:01-04:00,,league,163,new_player,64218,projection_type,2,stat_type,17,,,,
projection,2536742,,2024-01-05T19:00:00-05:00,,DAL,,,,,False,525.5,standard,Single Stat,10,True,2024-09-05T20:00:00-04:00,Rush Yards,pre_game,,2024-05-29T15:08:56-04:00,,league,163,new_player,39137,projection_type,2,stat_type,15,,,,
projection,2536768,,2024-03-12T12:40:00-04:00,,IND,,,,86gdfw15f3c,False,8.5,standard,Single Stat,10,True,2024-09-05T20:00:00-04:00,Rush TDs,pre_game,,2024-06-17T13:33:07-04:00,,league,163,new_player,142156,projection_type,2,stat_type,46,,,,
projection,2536777,,2024-03-12T12:40:00-04:00,,JAC,,,,,False,7.5,standard,Single Stat,10,True,2024-09-05T20:00:00-04:00,Rush TDs,pre_game,,2024-05-30T12:22:28-04:00,,league,163,new_player,38584,projection_type,2,stat_type,46,,,,
projection,2749023,,2024-07-14T15:35:09-04:00,,IG MAPS 1-2,,,,IGOMG45488.2083333333,False,5.0,standard,Single Stat,10,True,2024-07-15T05:00:00-04:00,MAPS 1-2 Kills,pre_game,,2024-07-14T15:48:12-04:00,,league,121,new_player,88319,projection_type,2,stat_type,330,True,True,duration,723
projection,2673155,,2024-06-01T20:00:00-04:00,,2024-2025 Season,,,,NBASZN01,False,26.9,standard,Single Stat,10,True,2024-10-22T20:00:00-04:00,Points Per Game AVG,pre_game,,2024-07-10T13:14:51-04:00,,league,173,new_player,53237,projection_type,2,stat_type,393,,,,
projection,2115078,,2024-01-05T19:00:00-05:00,,BAL,,,,fh4520e,False,699.5,standard,Single Stat,10,True,2024-09-05T20:00:00-04:00,Rush Yards,pre_game,,2024-05-29T15:02:10-04:00,,league,163,new_player,39285,projection_type,2,stat_type,15,,,,
projection,2748990,,2023-12-05T19:50:00-05:00,,Choi Seung-woo,,,,,False,77.5,standard,Fantasy Score,10,True,2024-07-20T18:10:00-04:00,Fantasy Score,pre_game,,2024-07-14T13:01:03-04:00,,league,12,new_player,54057,projection_type,1,stat_type,14,,,,
projection,2115064,,2024-03-12T12:40:00-04:00,,TB,,,,w89fe6s4d5c2,False,1099.5,standard,Single Stat,10,True,2024-09-05T20:00:00-04:00,Receiving Yards,pre_game,,2024-05-28T16:19:37-04:00,,league,163,new_player,39091,projection_type,2,stat_type,17,,,,
projection,2536688,,2024-03-12T12:40:00-04:00,,NYJ,,,,yktdg,False,7.5,standard,Single Stat,10,True,2024-09-05T20:00:00-04:00,Rec TDs,pre_game,,2024-06-17T12:56:38-04:00,,league,163,new_player,64218,projection_type,2,stat_type,47,,,,
projection,2115086,,2024-03-12T12:40:00-04:00,,KC,,,,cxv5321fd,False,11.25,standard,Single Stat,10,True,2024-09-05T20:00:00-04:00,Sacks,pre_game,,2024-05-28T17:39:43-04:00,,league,163,new_player,190730,projection_type,2,stat_type,77,,,,
projection,2748991,,2023-12-05T19:50:00-05:00,,Brad Tavares,,,,,False,87.5,standard,Fantasy Score,11,True,2024-07-20T18:10:00-04:00,Fantasy Score,pre_game,,2024-07-14T13:39:47-04:00,,league,12,new_player,21193,projection_type,1,stat_type,14,,,,
projection,2749024,,2024-07-14T15:35:09-04:00,,IG MAPS 1-2,,,,IGOMG45488.2083333333,False,7.0,standard,Single Stat,11,True,2024-07-15T05:00:00-04:00,MAPS 1-2 Kills,pre_game,,2024-07-14T15:39:17-04:00,,league,121,new_player,20115,projection_type,2,stat_type,330,True,True,duration,723
projection,2536754,,2024-01-05T19:00:00-05:00,,DET,,,,rhgdxzsrgs,False,900.5,standard,Single Stat,11,True,2024-09-05T20:00:00-04:00,Rush Yards,pre_game,,2024-07-05T22:26:26-04:00,,league,163,new_player,140500,projection_type,2,stat_type,15,,,,
projection,2536750,,2024-01-05T19:00:00-05:00,,JAC,,,,,False,925.5,standard,Single Stat,11,True,2024-09-05T20:00:00-04:00,Rush Yards,pre_game,,2024-05-30T23:34:20-04:00,,league,163,new_player,38584,projection_type,2,stat_type,15,,,,
projection,2536698,,2024-03-12T12:40:00-04:00,,LAR,,,,tsrjutrkj,False,6.5,standard,Single Stat,11,True,2024-09-05T20:00:00-04:00,Rec TDs,pre_game,,2024-06-17T13:26:08-04:00,,league,163,new_player,198269,projection_type,2,stat_type,47,,,,
projection,2536716,,2024-03-12T12:40:00-04:00,,LAR,,,,tsrjutrkj,False,6.5,standard,Single Stat,11,True,2024-09-05T20:00:00-04:00,Rec TDs,pre_game,,2024-06-17T13:25:57-04:00,,league,163,new_player,39106,projection_type,2,stat_type,47,,,,
projection,2673156,,2024-06-01T20:00:00-04:00,,2024-2025 Season,,,,NBASZN01,False,10.1,standard,Single Stat,11,True,2024-10-22T20:00:00-04:00,Points Per Game AVG,pre_game,,2024-06-26T21:18:49-04:00,,league,173,new_player,200487,projection_type,2,stat_type,393,,,,
projection,2731651,,2024-07-01T14:33:00-04:00,,WAS,,,,BobbyWagnerTackles2024,False,155.5,standard,Single Stat,11,True,2024-09-05T20:00:00-04:00,Tackles+Ast,pre_game,Bobby Wagner,2024-07-10T16:48:57-04:00,,league,163,new_player,69486,projection_type,2,stat_type,67,,,,
projection,2536687,,2024-03-12T12:40:00-04:00,,NYG,,,,gsdgfsgwetrqwd,False,5.0,standard,Single Stat,11,True,2024-09-05T20:00:00-04:00,Rec TDs,pre_game,,2024-06-20T13:27:38-04:00,,league,163,new_player,195515,projection_type,2,stat_type,47,,,,
projection,2748979,,2023-12-05T19:50:00-05:00,,Brad Tavares,,,,,False,67.5,standard,Single Stat,11,True,2024-07-20T18:10:00-04:00,Significant Strikes,pre_game,,2024-07-14T13:46:47-04:00,,league,12,new_player,21193,projection_type,2,stat_type,51,,,,
